id,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
114,X2012.9,10,0,2012,29.43702886,13.57864602,0.833823529,13.53030983,27.47657279,13.57864602,10.8481781,12.31468981,10.09714118,8.486221201,7.439612521,7.161280474,8.285675856,7.181127501,11.05804665,0.833823529,0,0,0.480588235,7.913235294,0.003529412,0.006764706,2.980294118,1.352058824,29.01176471,29.43702886,27.85231684,28.46913546,24.09511138,22.07793012,22.55629362,21.81051032,19.81589112,18.54761745,18.99172272,13.53030983,11.95242606,16.401206,18.85260662,22.34018733,23.49422966,28.73733518,38.06119366,42.63894058,53.90151103,27.47657279,29.17786517,44.21593203,56.12505882,53.44187248,52.40083309,54.75979414,67.57116147,68.84825908,83.33124581
115,X2012.10,11,0,2012,28.83340003,12.50573329,6.434705882,14.79139722,29.94777612,12.50573329,13.57864602,10.8481781,12.31468981,10.09714118,8.486221201,7.439612521,7.161280474,8.285675856,7.181127501,6.434705882,0.833823529,0,0,0.480588235,7.913235294,0.003529412,0.006764706,2.980294118,1.352058824,28.83340003,29.43702886,27.85231684,28.46913546,24.09511138,22.07793012,22.55629362,21.81051032,19.81589112,18.54761745,14.79139722,13.53030983,11.95242606,16.401206,18.85260662,22.34018733,23.49422966,28.73733518,38.06119366,42.63894058,29.94777612,27.47657279,29.17786517,44.21593203,56.12505882,53.44187248,52.40083309,54.75979414,67.57116147,68.84825908
116,X2012.11,12,0,2012,32.98062629,15.65076656,0.203823529,14.97836983,21.12362011,15.65076656,12.50573329,13.57864602,10.8481781,12.31468981,10.09714118,8.486221201,7.439612521,7.161280474,8.285675856,0.203823529,6.434705882,0.833823529,0,0,0.480588235,7.913235294,0.003529412,0.006764706,2.980294118,32.98062629,28.83340003,29.43702886,27.85231684,28.46913546,24.09511138,22.07793012,22.55629362,21.81051032,19.81589112,14.97836983,14.79139722,13.53030983,11.95242606,16.401206,18.85260662,22.34018733,23.49422966,28.73733518,38.06119366,21.12362011,29.94777612,27.47657279,29.17786517,44.21593203,56.12505882,53.44187248,52.40083309,54.75979414,67.57116147
117,X2012.12,13,0,2012,35.89206821,17.58505711,0.001470588,14.45505798,22.59045004,17.58505711,15.65076656,12.50573329,13.57864602,10.8481781,12.31468981,10.09714118,8.486221201,7.439612521,7.161280474,0.001470588,0.203823529,6.434705882,0.833823529,0,0,0.480588235,7.913235294,0.003529412,0.006764706,35.89206821,32.98062629,28.83340003,29.43702886,27.85231684,28.46913546,24.09511138,22.07793012,22.55629362,21.81051032,14.45505798,14.97836983,14.79139722,13.53030983,11.95242606,16.401206,18.85260662,22.34018733,23.49422966,28.73733518,22.59045004,21.12362011,29.94777612,27.47657279,29.17786517,44.21593203,56.12505882,53.44187248,52.40083309,54.75979414
118,X2012.13,14,0,2012,37.52239297,20.58263278,1.875,12.71703345,26.62763694,20.58263278,17.58505711,15.65076656,12.50573329,13.57864602,10.8481781,12.31468981,10.09714118,8.486221201,7.439612521,1.875,0.001470588,0.203823529,6.434705882,0.833823529,0,0,0.480588235,7.913235294,0.003529412,37.52239297,35.89206821,32.98062629,28.83340003,29.43702886,27.85231684,28.46913546,24.09511138,22.07793012,22.55629362,12.71703345,14.45505798,14.97836983,14.79139722,13.53030983,11.95242606,16.401206,18.85260662,22.34018733,23.49422966,26.62763694,22.59045004,21.12362011,29.94777612,27.47657279,29.17786517,44.21593203,56.12505882,53.44187248,52.40083309
119,X2012.14,15,0,2012,35.75252856,20.53244507,6.219117647,11.0226144,35.91405119,20.53244507,20.58263278,17.58505711,15.65076656,12.50573329,13.57864602,10.8481781,12.31468981,10.09714118,8.486221201,6.219117647,1.875,0.001470588,0.203823529,6.434705882,0.833823529,0,0,0.480588235,7.913235294,35.75252856,37.52239297,35.89206821,32.98062629,28.83340003,29.43702886,27.85231684,28.46913546,24.09511138,22.07793012,11.0226144,12.71703345,14.45505798,14.97836983,14.79139722,13.53030983,11.95242606,16.401206,18.85260662,22.34018733,35.91405119,26.62763694,22.59045004,21.12362011,29.94777612,27.47657279,29.17786517,44.21593203,56.12505882,53.44187248
120,X2012.15,16,0,2012,36.32114719,21.17532505,1.420882353,9.213159094,27.36219416,21.17532505,20.53244507,20.58263278,17.58505711,15.65076656,12.50573329,13.57864602,10.8481781,12.31468981,10.09714118,1.420882353,6.219117647,1.875,0.001470588,0.203823529,6.434705882,0.833823529,0,0,0.480588235,36.32114719,35.75252856,37.52239297,35.89206821,32.98062629,28.83340003,29.43702886,27.85231684,28.46913546,24.09511138,9.213159094,11.0226144,12.71703345,14.45505798,14.97836983,14.79139722,13.53030983,11.95242606,16.401206,18.85260662,27.36219416,35.91405119,26.62763694,22.59045004,21.12362011,29.94777612,27.47657279,29.17786517,44.21593203,56.12505882
121,X2012.16,17,0,2012,37.63523411,21.60957849,0.47,7.608731486,23.40649794,21.60957849,21.17532505,20.53244507,20.58263278,17.58505711,15.65076656,12.50573329,13.57864602,10.8481781,12.31468981,0.47,1.420882353,6.219117647,1.875,0.001470588,0.203823529,6.434705882,0.833823529,0,0,37.63523411,36.32114719,35.75252856,37.52239297,35.89206821,32.98062629,28.83340003,29.43702886,27.85231684,28.46913546,7.608731486,9.213159094,11.0226144,12.71703345,14.45505798,14.97836983,14.79139722,13.53030983,11.95242606,16.401206,23.40649794,27.36219416,35.91405119,26.62763694,22.59045004,21.12362011,29.94777612,27.47657279,29.17786517,44.21593203
122,X2012.17,18,0,2012,37.88347349,21.09041615,0.303823529,8.40004611,20.26236095,21.09041615,21.60957849,21.17532505,20.53244507,20.58263278,17.58505711,15.65076656,12.50573329,13.57864602,10.8481781,0.303823529,0.47,1.420882353,6.219117647,1.875,0.001470588,0.203823529,6.434705882,0.833823529,0,37.88347349,37.63523411,36.32114719,35.75252856,37.52239297,35.89206821,32.98062629,28.83340003,29.43702886,27.85231684,8.40004611,7.608731486,9.213159094,11.0226144,12.71703345,14.45505798,14.97836983,14.79139722,13.53030983,11.95242606,20.26236095,23.40649794,27.36219416,35.91405119,26.62763694,22.59045004,21.12362011,29.94777612,27.47657279,29.17786517
123,X2012.18,19,0,2012,39.78696803,24.55010235,0.475294118,11.37657103,25.5102686,24.55010235,21.09041615,21.60957849,21.17532505,20.53244507,20.58263278,17.58505711,15.65076656,12.50573329,13.57864602,0.475294118,0.303823529,0.47,1.420882353,6.219117647,1.875,0.001470588,0.203823529,6.434705882,0.833823529,39.78696803,37.88347349,37.63523411,36.32114719,35.75252856,37.52239297,35.89206821,32.98062629,28.83340003,29.43702886,11.37657103,8.40004611,7.608731486,9.213159094,11.0226144,12.71703345,14.45505798,14.97836983,14.79139722,13.53030983,25.5102686,20.26236095,23.40649794,27.36219416,35.91405119,26.62763694,22.59045004,21.12362011,29.94777612,27.47657279
124,X2012.19,20,0,2012,40.38075179,24.90079457,0.044117647,12.96052799,20.42148706,24.90079457,24.55010235,21.09041615,21.60957849,21.17532505,20.53244507,20.58263278,17.58505711,15.65076656,12.50573329,0.044117647,0.475294118,0.303823529,0.47,1.420882353,6.219117647,1.875,0.001470588,0.203823529,6.434705882,40.38075179,39.78696803,37.88347349,37.63523411,36.32114719,35.75252856,37.52239297,35.89206821,32.98062629,28.83340003,12.96052799,11.37657103,8.40004611,7.608731486,9.213159094,11.0226144,12.71703345,14.45505798,14.97836983,14.79139722,20.42148706,25.5102686,20.26236095,23.40649794,27.36219416,35.91405119,26.62763694,22.59045004,21.12362011,29.94777612
125,X2012.20,21,0,2012,42.49943718,25.71717752,0.089117647,14.6947936,15.28493925,25.71717752,24.90079457,24.55010235,21.09041615,21.60957849,21.17532505,20.53244507,20.58263278,17.58505711,15.65076656,0.089117647,0.044117647,0.475294118,0.303823529,0.47,1.420882353,6.219117647,1.875,0.001470588,0.203823529,42.49943718,40.38075179,39.78696803,37.88347349,37.63523411,36.32114719,35.75252856,37.52239297,35.89206821,32.98062629,14.6947936,12.96052799,11.37657103,8.40004611,7.608731486,9.213159094,11.0226144,12.71703345,14.45505798,14.97836983,15.28493925,20.42148706,25.5102686,20.26236095,23.40649794,27.36219416,35.91405119,26.62763694,22.59045004,21.12362011
126,X2012.21,22,0,2012,43.38699834,27.08282865,0.979705882,14.31038198,20.17713918,27.08282865,25.71717752,24.90079457,24.55010235,21.09041615,21.60957849,21.17532505,20.53244507,20.58263278,17.58505711,0.979705882,0.089117647,0.044117647,0.475294118,0.303823529,0.47,1.420882353,6.219117647,1.875,0.001470588,43.38699834,42.49943718,40.38075179,39.78696803,37.88347349,37.63523411,36.32114719,35.75252856,37.52239297,35.89206821,14.31038198,14.6947936,12.96052799,11.37657103,8.40004611,7.608731486,9.213159094,11.0226144,12.71703345,14.45505798,20.17713918,15.28493925,20.42148706,25.5102686,20.26236095,23.40649794,27.36219416,35.91405119,26.62763694,22.59045004
127,X2012.22,23,0,2012,41.16300429,27.36018659,1.345588235,15.27483394,24.82690761,27.36018659,27.08282865,25.71717752,24.90079457,24.55010235,21.09041615,21.60957849,21.17532505,20.53244507,20.58263278,1.345588235,0.979705882,0.089117647,0.044117647,0.475294118,0.303823529,0.47,1.420882353,6.219117647,1.875,41.16300429,43.38699834,42.49943718,40.38075179,39.78696803,37.88347349,37.63523411,36.32114719,35.75252856,37.52239297,15.27483394,14.31038198,14.6947936,12.96052799,11.37657103,8.40004611,7.608731486,9.213159094,11.0226144,12.71703345,24.82690761,20.17713918,15.28493925,20.42148706,25.5102686,20.26236095,23.40649794,27.36219416,35.91405119,26.62763694
128,X2012.23,24,0,2012,42.72214115,28.80933414,0.300588235,13.51111457,23.65090231,28.80933414,27.36018659,27.08282865,25.71717752,24.90079457,24.55010235,21.09041615,21.60957849,21.17532505,20.53244507,0.300588235,1.345588235,0.979705882,0.089117647,0.044117647,0.475294118,0.303823529,0.47,1.420882353,6.219117647,42.72214115,41.16300429,43.38699834,42.49943718,40.38075179,39.78696803,37.88347349,37.63523411,36.32114719,35.75252856,13.51111457,15.27483394,14.31038198,14.6947936,12.96052799,11.37657103,8.40004611,7.608731486,9.213159094,11.0226144,23.65090231,24.82690761,20.17713918,15.28493925,20.42148706,25.5102686,20.26236095,23.40649794,27.36219416,35.91405119
129,X2012.24,25,0,2012,39.09262154,27.79908312,12.25941176,18.01705212,49.32400091,27.79908312,28.80933414,27.36018659,27.08282865,25.71717752,24.90079457,24.55010235,21.09041615,21.60957849,21.17532505,12.25941176,0.300588235,1.345588235,0.979705882,0.089117647,0.044117647,0.475294118,0.303823529,0.47,1.420882353,39.09262154,42.72214115,41.16300429,43.38699834,42.49943718,40.38075179,39.78696803,37.88347349,37.63523411,36.32114719,18.01705212,13.51111457,15.27483394,14.31038198,14.6947936,12.96052799,11.37657103,8.40004611,7.608731486,9.213159094,49.32400091,23.65090231,24.82690761,20.17713918,15.28493925,20.42148706,25.5102686,20.26236095,23.40649794,27.36219416
130,X2012.25,26,0,2012,40.58794709,28.46468456,8.202352941,18.91674653,36.0295566,28.46468456,27.79908312,28.80933414,27.36018659,27.08282865,25.71717752,24.90079457,24.55010235,21.09041615,21.60957849,8.202352941,12.25941176,0.300588235,1.345588235,0.979705882,0.089117647,0.044117647,0.475294118,0.303823529,0.47,40.58794709,39.09262154,42.72214115,41.16300429,43.38699834,42.49943718,40.38075179,39.78696803,37.88347349,37.63523411,18.91674653,18.01705212,13.51111457,15.27483394,14.31038198,14.6947936,12.96052799,11.37657103,8.40004611,7.608731486,36.0295566,49.32400091,23.65090231,24.82690761,20.17713918,15.28493925,20.42148706,25.5102686,20.26236095,23.40649794
131,X2012.26,27,0,2012,36.09685953,27.3047458,50.27441176,27.60600283,66.74411724,27.3047458,28.46468456,27.79908312,28.80933414,27.36018659,27.08282865,25.71717752,24.90079457,24.55010235,21.09041615,50.27441176,8.202352941,12.25941176,0.300588235,1.345588235,0.979705882,0.089117647,0.044117647,0.475294118,0.303823529,36.09685953,40.58794709,39.09262154,42.72214115,41.16300429,43.38699834,42.49943718,40.38075179,39.78696803,37.88347349,27.60600283,18.91674653,18.01705212,13.51111457,15.27483394,14.31038198,14.6947936,12.96052799,11.37657103,8.40004611,66.74411724,36.0295566,49.32400091,23.65090231,24.82690761,20.17713918,15.28493925,20.42148706,25.5102686,20.26236095
132,X2012.27,28,0,2012,33.18583467,25.51143716,79.71941176,49.2554792,84.10225197,25.51143716,27.3047458,28.46468456,27.79908312,28.80933414,27.36018659,27.08282865,25.71717752,24.90079457,24.55010235,79.71941176,50.27441176,8.202352941,12.25941176,0.300588235,1.345588235,0.979705882,0.089117647,0.044117647,0.475294118,33.18583467,36.09685953,40.58794709,39.09262154,42.72214115,41.16300429,43.38699834,42.49943718,40.38075179,39.78696803,49.2554792,27.60600283,18.91674653,18.01705212,13.51111457,15.27483394,14.31038198,14.6947936,12.96052799,11.37657103,84.10225197,66.74411724,36.0295566,49.32400091,23.65090231,24.82690761,20.17713918,15.28493925,20.42148706,25.5102686
133,X2012.28,29,0,2012,34.66277447,25.76890602,63.25088235,43.7055846,75.66206503,25.76890602,25.51143716,27.3047458,28.46468456,27.79908312,28.80933414,27.36018659,27.08282865,25.71717752,24.90079457,63.25088235,79.71941176,50.27441176,8.202352941,12.25941176,0.300588235,1.345588235,0.979705882,0.089117647,0.044117647,34.66277447,33.18583467,36.09685953,40.58794709,39.09262154,42.72214115,41.16300429,43.38699834,42.49943718,40.38075179,43.7055846,49.2554792,27.60600283,18.91674653,18.01705212,13.51111457,15.27483394,14.31038198,14.6947936,12.96052799,75.66206503,84.10225197,66.74411724,36.0295566,49.32400091,23.65090231,24.82690761,20.17713918,15.28493925,20.42148706
134,X2012.29,30,0,2012,32.76410988,25.78638296,65.70235294,47.99494305,84.16991479,25.78638296,25.76890602,25.51143716,27.3047458,28.46468456,27.79908312,28.80933414,27.36018659,27.08282865,25.71717752,65.70235294,63.25088235,79.71941176,50.27441176,8.202352941,12.25941176,0.300588235,1.345588235,0.979705882,0.089117647,32.76410988,34.66277447,33.18583467,36.09685953,40.58794709,39.09262154,42.72214115,41.16300429,43.38699834,42.49943718,47.99494305,43.7055846,49.2554792,27.60600283,18.91674653,18.01705212,13.51111457,15.27483394,14.31038198,14.6947936,84.16991479,75.66206503,84.10225197,66.74411724,36.0295566,49.32400091,23.65090231,24.82690761,20.17713918,15.28493925
135,X2012.30,31,0,2012,31.45453232,25.29261459,83.60647059,51.14404884,86.93749266,25.29261459,25.78638296,25.76890602,25.51143716,27.3047458,28.46468456,27.79908312,28.80933414,27.36018659,27.08282865,83.60647059,65.70235294,63.25088235,79.71941176,50.27441176,8.202352941,12.25941176,0.300588235,1.345588235,0.979705882,31.45453232,32.76410988,34.66277447,33.18583467,36.09685953,40.58794709,39.09262154,42.72214115,41.16300429,43.38699834,51.14404884,47.99494305,43.7055846,49.2554792,27.60600283,18.91674653,18.01705212,13.51111457,15.27483394,14.31038198,86.93749266,84.16991479,75.66206503,84.10225197,66.74411724,36.0295566,49.32400091,23.65090231,24.82690761,20.17713918
136,X2012.31,32,0,2012,32.61393829,25.28096002,45.04411765,51.51698286,85.41281045,25.28096002,25.29261459,25.78638296,25.76890602,25.51143716,27.3047458,28.46468456,27.79908312,28.80933414,27.36018659,45.04411765,83.60647059,65.70235294,63.25088235,79.71941176,50.27441176,8.202352941,12.25941176,0.300588235,1.345588235,32.61393829,31.45453232,32.76410988,34.66277447,33.18583467,36.09685953,40.58794709,39.09262154,42.72214115,41.16300429,51.51698286,51.14404884,47.99494305,43.7055846,49.2554792,27.60600283,18.91674653,18.01705212,13.51111457,15.27483394,85.41281045,86.93749266,84.16991479,75.66206503,84.10225197,66.74411724,36.0295566,49.32400091,23.65090231,24.82690761
137,X2012.32,33,0,2012,32.50290952,24.98370315,22.95323529,49.1251851,84.03009871,24.98370315,25.28096002,25.29261459,25.78638296,25.76890602,25.51143716,27.3047458,28.46468456,27.79908312,28.80933414,22.95323529,45.04411765,83.60647059,65.70235294,63.25088235,79.71941176,50.27441176,8.202352941,12.25941176,0.300588235,32.50290952,32.61393829,31.45453232,32.76410988,34.66277447,33.18583467,36.09685953,40.58794709,39.09262154,42.72214115,49.1251851,51.51698286,51.14404884,47.99494305,43.7055846,49.2554792,27.60600283,18.91674653,18.01705212,13.51111457,84.03009871,85.41281045,86.93749266,84.16991479,75.66206503,84.10225197,66.74411724,36.0295566,49.32400091,23.65090231
138,X2012.33,34,0,2012,31.15972256,25.00386593,66.54558824,55.02945799,87.80605539,25.00386593,24.98370315,25.28096002,25.29261459,25.78638296,25.76890602,25.51143716,27.3047458,28.46468456,27.79908312,66.54558824,22.95323529,45.04411765,83.60647059,65.70235294,63.25088235,79.71941176,50.27441176,8.202352941,12.25941176,31.15972256,32.50290952,32.61393829,31.45453232,32.76410988,34.66277447,33.18583467,36.09685953,40.58794709,39.09262154,55.02945799,49.1251851,51.51698286,51.14404884,47.99494305,43.7055846,49.2554792,27.60600283,18.91674653,18.01705212,87.80605539,84.03009871,85.41281045,86.93749266,84.16991479,75.66206503,84.10225197,66.74411724,36.0295566,49.32400091
139,X2012.34,35,0,2012,33.05507607,25.25260132,54.98029412,54.46403277,85.07801584,25.25260132,25.00386593,24.98370315,25.28096002,25.29261459,25.78638296,25.76890602,25.51143716,27.3047458,28.46468456,54.98029412,66.54558824,22.95323529,45.04411765,83.60647059,65.70235294,63.25088235,79.71941176,50.27441176,8.202352941,33.05507607,31.15972256,32.50290952,32.61393829,31.45453232,32.76410988,34.66277447,33.18583467,36.09685953,40.58794709,54.46403277,55.02945799,49.1251851,51.51698286,51.14404884,47.99494305,43.7055846,49.2554792,27.60600283,18.91674653,85.07801584,87.80605539,84.03009871,85.41281045,86.93749266,84.16991479,75.66206503,84.10225197,66.74411724,36.0295566
140,X2012.35,36,0,2012,32.13267753,25.02756105,37.09588235,53.13209923,83.23618929,25.02756105,25.25260132,25.00386593,24.98370315,25.28096002,25.29261459,25.78638296,25.76890602,25.51143716,27.3047458,37.09588235,54.98029412,66.54558824,22.95323529,45.04411765,83.60647059,65.70235294,63.25088235,79.71941176,50.27441176,32.13267753,33.05507607,31.15972256,32.50290952,32.61393829,31.45453232,32.76410988,34.66277447,33.18583467,36.09685953,53.13209923,54.46403277,55.02945799,49.1251851,51.51698286,51.14404884,47.99494305,43.7055846,49.2554792,27.60600283,83.23618929,85.07801584,87.80605539,84.03009871,85.41281045,86.93749266,84.16991479,75.66206503,84.10225197,66.74411724
141,X2012.36,37,0,2012,32.07889792,24.92725914,80.50352941,51.96826425,85.8587257,24.92725914,25.02756105,25.25260132,25.00386593,24.98370315,25.28096002,25.29261459,25.78638296,25.76890602,25.51143716,80.50352941,37.09588235,54.98029412,66.54558824,22.95323529,45.04411765,83.60647059,65.70235294,63.25088235,79.71941176,32.07889792,32.13267753,33.05507607,31.15972256,32.50290952,32.61393829,31.45453232,32.76410988,34.66277447,33.18583467,51.96826425,53.13209923,54.46403277,55.02945799,49.1251851,51.51698286,51.14404884,47.99494305,43.7055846,49.2554792,85.8587257,83.23618929,85.07801584,87.80605539,84.03009871,85.41281045,86.93749266,84.16991479,75.66206503,84.10225197
